node	cluster	sps	cluster_ref
Sbic_09g030160	g5_4	Sbic	g5_4
Tthe_XP_001015055	g5_4	Tthe	g5_4
Tcru_XP_815384	g5_4	Tcru	g5_4
Mgut_mgv1a024773m	g5_4	Mgut	g5_4
Mgut_mgv1a005196m	g5_4	Mgut	g5_4
Ppat_XP_001771149	g5_4	Ppat	g5_4
Tpse_XP_002297128	g5_4	Tpse	g5_4
Tcru_XP_811859	g5_4	Tcru	g5_4
Atha_AT4G20130	g5_4	Atha	g5_4
Smoe_XP_002987941	g5_4	Smoe	g5_4
Smoe_XP_002994017	g5_4	Smoe	g5_4
Acoe_002_01301	g5_4	Acoe	g5_4
Bdis_2g14720	g5_4	Bdis	g5_4
Spom_NP_588349_1	g5_5	Spom	g5_5a
Nvec_XP_001625323	g5_5	Nvec	g5_5a
Rory_10421	g5_5	Rory	g5_5a
Ptri_XP_002183265	g5_5	Ptri	g5_5a
Crev_10775	g5_5	Crev	g5_5a
Amac_05234	g5_5	Amac	g5_5a
Hmag_XP_002160713	g5_5	Hmag	g5_5a
Tpse_XP_002286796	g5_5	Tpse	g5_5a
Ihof_3025	g5_5	Ihof	g5_5a
Rall_5223	g5_5	Rall	g5_5a
Spur_XP_001201449	g5_5	Spur	g5_5a
Apar_comp69060_c0_seq1_fr5	g5_5	Apar	g5_5a
Bden_Batde5_23340	g5_5	Bden	g5_5a
Gthe_134587	g5_5	Gthe	g5_5a
Rirr_97053	g5_5	Rirr	g5_5a
Ctel_140019	g5_5	Ctel	g5_5a
Hsap_ENSP00000329189	g5_5	Hsap	g5_5a
Skow_XP_002737626	g5_5	Skow	g5_5a
Pbla_Phybl2_161758	g5_5	Pbla	g5_5a
Ccor_86723	g5_5	Ccor	g5_5a
Ncra_1923NCU02158	g5_5	Ncra	g5_5a
Acas_g7267	g5_5	Acas	g5_5a
Mcir_Mucci2_183066	g5_5	Mcir	g5_5a
Cint_ENSCINP00000020275	g5_5	Cint	g5_5a
Cang_64968	g5_5	Cang	g5_5a
Lgig_210687	g5_5	Lgig	g5_5a
Fgra_FGSG_08862	g5_5	Fgra	g5_5a
Mver_10454	g5_5	Mver	g5_5a
Umar_225992	g5_5	Umar	g5_5a
Scil_69782	g5_5	Scil	g5_5a
Mvib_comp9388_c0_seq1_fr4	g5_5	Mvib	g5_5a
Tmel_XP_002838074	g5_5	Tmel	g5_5a
Cele_Y92H12BR_6	g5_5	Cele	g5_5a
Tpse_XP_002288295	g5_6	Tpse	g5_6
Ehux_96595	g5_6	Ehux	g5_6
Ptri_XP_002179507	g5_6	Ptri	g5_6
Tpse_XP_002287062	g5_6	Tpse	g5_6
Gthe_102686	g5_7	Gthe	g5_7
Cvar_EFN58949	g5_7	Cvar	g5_7
Esil_CBJ26036	g5_7	Esil	g5_7
Crei_XP_001698886	g5_7	Crei	g5_7
Ehux_99883	g5_7	Ehux	g5_7
Vcar_XP_002952881	g5_7	Vcar	g5_7
Ptri_XP_002182466	g5_7	Ptri	g5_7
Crei_XP_001692007	g5_8	Crei	g5_8
Ehux_242820	g5_8	Ehux	g5_8
Ehux_107247	g5_8	Ehux	g5_8
Gthe_121141	g5_8	Gthe	g5_8
Acoe_027_00195	g5_9	Acoe	g5_9
Smoe_XP_002967739	g5_9	Smoe	g5_9
Smoe_XP_002960159	g5_9	Smoe	g5_9
Smoe_XP_002961120	g5_9	Smoe	g5_9
Smoe_XP_002960831	g5_9	Smoe	g5_9
Cpar_22282Contig37429	g5_9	Cpar	g5_9
Ppat_XP_001783777	g5_9	Ppat	g5_9
Mgut_mgv1a005857m	g5_9	Mgut	g5_9
Smoe_XP_002983976	g5_9	Smoe	g5_9
Ppat_XP_001774257	g5_9	Ppat	g5_9
Smoe_XP_002960830	g5_9	Smoe	g5_9
Smoe_XP_002974908	g5_9	Smoe	g5_9
Smoe_XP_002983839	g5_9	Smoe	g5_9
Smoe_XP_002966891	g5_9	Smoe	g5_9
Smoe_XP_002992361	g5_9	Smoe	g5_9
Atha_AT3G55080	g5_9	Atha	g5_9
Smoe_XP_002989713	g5_9	Smoe	g5_9
Smoe_XP_002988920	g5_9	Smoe	g5_9
Smoe_XP_002991767	g5_9	Smoe	g5_9
Smoe_XP_002960832	g5_9	Smoe	g5_9
Cowc_CAOG_02820	g5_10	Cowc	g5_10
Tcru_XP_805712	g5_10	Tcru	g5_10
Ddis_XP_647084	g5_10	Ddis	g5_10
Tcru_XP_815053	g5_10	Tcru	g5_10
Ppal_EFA81400_1	g5_10	Ppal	g5_10
Aker_50153	g5_10	Aker	g5_10
Bsal_BS31705	g5_10	Bsal	g5_10
Tcru_XP_817814	g5_11	Tcru	g5_11
Bsal_BS34450	g5_11	Bsal	g5_11
Lmaj_XP_001683376	g5_11	Lmaj	g5_11
Tpse_XP_002289165	g5_11	Tpse	g5_11
Bsal_BS36695	g5_11	Bsal	g5_11
Tpse_XP_002287161	g5_11	Tpse	g5_11
Tcru_XP_816776	g5_11	Tcru	g5_11
Gthe_112741	g5_11	Gthe	g5_11
Tcru_XP_809677	g5_11	Tcru	g5_11
Tcru_XP_819478	g5_11	Tcru	g5_11
Bsal_BS48790	g5_11	Bsal	g5_11
Ehux_104231	g5_12	Ehux	g5_12
Mver_07617	g5_12	Mver	g5_12
Pisp_1176	g5_12	Pisp	g5_12
Cvar_EFN55406	g5_12	Cvar	g5_12
Esil_CBJ30557	g5_12	Esil	g5_12
Ptri_XP_002186360	g5_12	Ptri	g5_12
Umar_261166	g5_12	Umar	g5_12
Atha_AT3G56570	g5_12	Atha	g5_12
Ehux_242773	g5_12	Ehux	g5_12
Bnat_79704	g5_12	Bnat	g5_12
Ppal_EFA82146_1	g5_12	Ppal	g5_12
Mcir_Mucci2_108485	g5_12	Mcir	g5_12
Falb_H696_00372T0	g5_12	Falb	g5_12
Ehux_111657	g5_12	Ehux	g5_12
Vcar_XP_002952617	g5_12	Vcar	g5_12
Otau_XP_003082984	g5_12	Otau	g5_12
Mgut_mgv1a005032m	g5_12	Mgut	g5_12
Ihof_871	g5_12	Ihof	g5_12
Aker_99331	g5_12	Aker	g5_12
Bdis_2g56792	g5_12	Bdis	g5_12
Pmar_XP_002785721	g5_12	Pmar	g5_12
Scer_SCRT_02936	g5_12	Scer	g5_12
Sbic_03g041640	g5_12	Sbic	g5_12
Pmar_XP_002765694	g5_12	Pmar	g5_12
Ehux_220349	g5_12	Ehux	g5_12
Tpse_XP_002293161	g5_12	Tpse	g5_12
Cfra_3222T1	g5_12	Cfra	g5_12
Smoe_XP_002977945	g5_12	Smoe	g5_12
Bden_Batde5_87914	g5_12	Bden	g5_12
Apar_comp18566_c0_seq1_fr6	g5_12	Apar	g5_12
Acoe_014_00106	g5_12	Acoe	g5_12
Cneo_XP_568860	g5_12	Cneo	g5_12
Ccor_17587	g5_12	Ccor	g5_12
Mpus_Micpu39853	g5_12	Mpus	g5_12
Crei_XP_001694672	g5_12	Crei	g5_12
Smoe_XP_002986909	g5_12	Smoe	g5_12
Otau_XP_003083827	g5_12	Otau	g5_12
Ehux_108977	g5_12	Ehux	g5_12
Smoe_XP_002991656	g5_13	Smoe	g5_13
Atha_AT5G17240	g5_13	Atha	g5_13
Ddis_XP_637036	g5_13	Ddis	g5_13
Mpus_Micpu60905	g5_13	Mpus	g5_13
Bdis_1g28267	g5_13	Bdis	g5_13
Smoe_XP_002991099	g5_13	Smoe	g5_13
Ppal_EFA82762_1	g5_13	Ppal	g5_13
Ppat_XP_001763237	g5_13	Ppat	g5_13
Scil_45327	g5_13	Scil	g5_13
Acoe_002_01366	g5_13	Acoe	g5_13
Sbic_02g032970	g5_13	Sbic	g5_13
Gthe_106158	g5_13	Gthe	g5_13
Pmar_XP_002775574	g5_13	Pmar	g5_13
Bnat_129526	g5_14	Bnat	g5_14
Amac_13838	g5_14	Amac	g5_14
Ccin_CC1G_14673	g5_14	Ccin	g5_14
Acas_g754	g5_14	Acas	g5_14
Bden_Batde5_86633	g5_14	Bden	g5_14
Mcir_Mucci2_107056	g5_14	Mcir	g5_14
Tthe_XP_001009809	g5_14	Tthe	g5_14
Crev_41928	g5_14	Crev	g5_14
Rirr_36464	g5_14	Rirr	g5_14
Cowc_CAOG_00643	g5_14	Cowc	g5_14
Amac_11375	g5_14	Amac	g5_14
Cang_114976	g5_14	Cang	g5_14
Rory_7153	g5_14	Rory	g5_14
Spun_SPPG_04331	g5_14	Spun	g5_14
Mver_08386	g5_14	Mver	g5_14
Apar_comp20834_c2_seq1_fr5	g5_14	Apar	g5_14
Rall_2313	g5_14	Rall	g5_14
Spom_NP_596799_2	g5_14	Spom	g5_14
Pisp_69739	g5_14	Pisp	g5_14
Smoe_XP_002964620	g5_15	Smoe	g5_15
Bnat_70745	g5_15	Bnat	g5_15
Crei_XP_001703025	g5_15	Crei	g5_15
Otau_XP_003083454	g5_15	Otau	g5_15
Atha_AT1G24610	g5_15	Atha	g5_15
Vcar_XP_002955706	g5_15	Vcar	g5_15
Mpus_Micpu186708	g5_15	Mpus	g5_15
Smoe_XP_002989522	g5_15	Smoe	g5_15
Amac_02309	g5_15	Amac	g5_15
Ppat_XP_001759585	g5_15	Ppat	g5_15
Sbic_04g028760	g5_15	Sbic	g5_15
Cvar_EFN51670	g5_15	Cvar	g5_15
Otau_XP_003080689	g5_15	Otau	g5_15
Acoe_091_00078	g5_15	Acoe	g5_15
Bnat_135435	g5_15	Bnat	g5_15
Ppat_XP_001755464	g5_15	Ppat	g5_15
Mgut_mgv1a005562m	g5_15	Mgut	g5_15
Bnat_51539	g5_16	Bnat	g5_16
Tthe_XP_001008992	g5_16	Tthe	g5_16
Bnat_47055	g5_16	Bnat	g5_16
Ptet_A0DC90_A0DC90	g5_16	Ptet	g5_16
Tthe_XP_001021989	g5_16	Tthe	g5_16
Bnat_91120	g5_16	Bnat	g5_16
Ptet_A0ECS5_A0ECS5	g5_16	Ptet	g5_16
Aano_F0YNA7	g5_16	Aano	g5_16
Tpse_XP_002295030	g5_16	Tpse	g5_16
Tthe_XP_001009518	g5_16	Tthe	g5_16
Ptet_A0DV50_A0DV50	g5_16	Ptet	g5_16
Rfil_24771_5c	g5_16	Rfil	g5_16
Bnat_87809	g5_16	Bnat	g5_16
Aker_60871	g5_16	Aker	g5_16
Ptri_XP_002183467	g5_16	Ptri	g5_16
Rfil_51688_4s1f1	g5_16	Rfil	g5_16
Ptet_A0D0I4_A0D0I4	g5_16	Ptet	g5_16
Ptet_A0DHF9_A0DHF9	g5_16	Ptet	g5_16
Ptet_A0EI13_A0EI13	g5_16	Ptet	g5_16
Ngad_00769	g5_16	Ngad	g5_16
Nvec_XP_001633261	g5_17	Nvec	g5_17a
Apar_comp23864_c1_seq1_fr6	g5_17	Apar	g5_17a
Gpro_40672	g5_17	Gpro	g5_17a
Bnat_89596	g5_17	Bnat	g5_17a
Cint_ENSCINP00000009807	g5_17	Cint	g5_17a
Ddis_XP_646263	g5_17	Ddis	g5_17a
Hsap_ENSP00000327436	g5_17	Hsap	g5_17a
Cele_Y71H2AM_8	g5_17	Cele	g5_17a
Ocar_g6160_t1	g5_17	Ocar	g5_17a
Lgig_118649	g5_17	Lgig	g5_17a
Cfra_1641T1	g5_17	Cfra	g5_17a
Mbre_XP_001745126	g5_17	Mbre	g5_17a
Ihof_9696	g5_17	Ihof	g5_17a
Ctel_181634	g5_17	Ctel	g5_17a
Pinf_XP_002997928	g5_17	Pinf	g5_17a
Cowc_CAOG_03170	g5_17	Cowc	g5_17a
Bden_Batde5_86177	g5_17	Bden	g5_17a
Spur_XP_798530	g5_17	Spur	g5_17a
Crei_XP_001693751	g5_18	Crei	g5_18
Ihof_8776	g5_18	Ihof	g5_18
Bnat_142128	g5_18	Bnat	g5_18
Vcar_XP_002949173	g5_18	Vcar	g5_18
Ppal_EFA76078_1	g5_18	Ppal	g5_18
Nspp_17674_fr6	g5_18	Nspp	g5_18
Cvar_EFN51653	g5_18	Cvar	g5_18
Apar_comp15138_c0_seq1_fr6	g5_18	Apar	g5_18
Ccri_T00000804001	g5_18	Ccri	g5_18
Ppat_XP_001754113	g5_19	Ppat	g5_19
Ttra_AMSG_06270	g5_19	Ttra	g5_19
Smoe_XP_002993188	g5_19	Smoe	g5_19
Smoe_XP_002965462	g5_19	Smoe	g5_19
Ptet_A0CEH6_A0CEH6	g5_20	Ptet	g5_20
Gthe_109909	g5_20	Gthe	g5_20
Ppat_XP_001754252	g5_21	Ppat	g5_21
Esil_CBJ29688	g5_21	Esil	g5_21
Smoe_XP_002974033	g5_21	Smoe	g5_21
Atha_AT3G07670	g5_21	Atha	g5_21
Mpus_Micpu60109	g5_21	Mpus	g5_21
Smoe_XP_002974548	g5_21	Smoe	g5_21
Mgut_mgv1a004696m	g5_21	Mgut	g5_21
Acoe_001_00751	g5_21	Acoe	g5_21
Bnat_90881	g5_21	Bnat	g5_21
Cvar_EFN58197	g5_21	Cvar	g5_21
Cpar_30297Contig7977	g5_21	Cpar	g5_21
Pyez_44569_g9912	g5_21	Pyez	g5_21
Cmer_CMN207C	g5_21	Cmer	g5_21
Ccri_T00006620001	g5_21	Ccri	g5_21
Mpus_Micpu122950	g5_21	Mpus	g5_21
Otau_XP_003081307	g5_21	Otau	g5_21
Sbic_04g029430	g5_21	Sbic	g5_21
Bdis_3g56450	g5_21	Bdis	g5_21
Cpar_7249Contig38650	g5_21	Cpar	g5_21
Acas_g5159	g5_21	Acas	g5_21
Aano_F0XXC3	g5_21	Aano	g5_21
Ppat_XP_001775739	g5_21	Ppat	g5_21
Smoe_XP_002983459	g5_21	Smoe	g5_21
Ptri_XP_002185762	g5_21	Ptri	g5_21
Tpse_XP_002286075	g5_21	Tpse	g5_21
Vcar_XP_002947838	g5_21	Vcar	g5_21
Smoe_XP_002963244	g5_21	Smoe	g5_21
Vcar_XP_002958609	g5_22	Vcar	g5_22
Crei_XP_001695337	g5_22	Crei	g5_22
Gthe_117107	g5_22	Gthe	g5_22
Vcar_XP_002954057	g5_23	Vcar	g5_23
Mpus_Micpu178115	g5_23	Mpus	g5_23
Otau_XP_003083390	g5_23	Otau	g5_23
Bnat_136247	g5_24	Bnat	g5_24
Pyez_19832_g4888	g5_24	Pyez	g5_24
Cvar_EFN55457	g5_24	Cvar	g5_24
Gthe_147375	g5_24	Gthe	g5_24
Vcar_XP_002948672	g5_24	Vcar	g5_24
Crei_XP_001696150	g5_24	Crei	g5_24
Ccri_T00006890001	g5_24	Ccri	g5_24
Tpse_XP_002295884	g5_25	Tpse	g5_25
Gthe_73393	g5_25	Gthe	g5_25
Tcru_XP_821804	g5_25	Tcru	g5_25
Bnat_137864	g5_25	Bnat	g5_25
Lmaj_XP_001682042	g5_25	Lmaj	g5_25
Tpse_XP_002295028	g5_25	Tpse	g5_25
Bsal_BS32985	g5_25	Bsal	g5_25
Tpse_XP_002287224	g5_25	Tpse	g5_25
Tcru_XP_805087	g5_25	Tcru	g5_25
Bsal_BS64390	g5_25	Bsal	g5_25
Ptri_XP_002177222	g5_25	Ptri	g5_25
Otau_XP_003082564	g5_26	Otau	g5_26
Esil_CBN75653	g5_26	Esil	g5_26
Nspp_113_fr4	g5_26	Nspp	g5_26
Sagg_87985	g5_26	Sagg	g5_26
Acas_g14290	g5_26	Acas	g5_26
Scil_54307	g5_26	Scil	g5_26
Ngru_XP_002671481	g5_26	Ngru	g5_26
Nspp_113_fr1	g5_26	Nspp	g5_26
Aker_59574	g5_26	Aker	g5_26
Ddis_XP_647487	g5_26	Ddis	g5_26
Sarc_SARC_00311	g5_26	Sarc	g5_26
Ncra_7717NCU08733	g5_26	Ncra	g5_26
Ppal_EFA80143_1	g5_26	Ppal	g5_26
Rirr_12309	g5_26	Rirr	g5_26
Acoe_002_00689	g5_27	Acoe	g5_27
Ppat_XP_001785817	g5_27	Ppat	g5_27
Mgut_mgv1a005377m	g5_27	Mgut	g5_27
Smoe_XP_002983944	g5_27	Smoe	g5_27
Bdis_4g30040	g5_27	Bdis	g5_27
Smoe_XP_002960727	g5_27	Smoe	g5_27
Atha_AT1G14030	g5_27	Atha	g5_27
Sbic_02g024510	g5_27	Sbic	g5_27
Bsal_BS14130	g5_28	Bsal	g5_28
Tcru_XP_819846	g5_28	Tcru	g5_28
Lmaj_XP_001687015	g5_28	Lmaj	g5_28
Nspp_14963_fr5	g5_28	Nspp	g5_28
Crei_XP_001696458	g5_29	Crei	g5_29
Cowc_CAOG_01287	g5_29	Cowc	g5_29
Gthe_120775	g5_30	Gthe	g5_30
Rfil_3789974_4s1f1	g5_30	Rfil	g5_30
Ehux_207150	g5_30	Ehux	g5_30
Tpse_XP_002295747	g5_31	Tpse	g5_31
Gthe_114060	g5_31	Gthe	g5_31
Sros_PTSG_06018	g7_0	Sros	g7_0
Esil_CBJ49061	g7_0	Esil	g7_0
Esil_CBJ30401	g7_0	Esil	g7_0
Vcar_XP_002950044	g7_0	Vcar	g7_0
Mpus_Micpu52497	g7_0	Mpus	g7_0
Gthe_109934	g7_0	Gthe	g7_0
Acoe_082_00002	g7_1	Acoe	g7_1
Ppal_EFA80047_1	g7_1	Ppal	g7_1
Acas_g4900	g7_1	Acas	g7_1
Smoe_XP_002969663	g7_1	Smoe	g7_1
Scer_SCRT_04921	g7_1	Scer	g7_1
Mgut_mgv1a006005m	g7_1	Mgut	g7_1
Acas_g2212	g7_1	Acas	g7_1a
Cowc_CAOG_04094	g7_1	Cowc	g7_1
Tpse_XP_002290198	g7_1	Tpse	g7_1
Lgig_169490	g7_1	Lgig	g7_1a
Skow_XP_002733823	g7_1	Skow	g7_1a
Hmag_XP_002159692	g7_1	Hmag	g7_1
Skow_XP_002740933	g7_1	Skow	g7_1
Spur_XP_781331	g7_1	Spur	g7_1a
Sbic_01g010740	g7_1	Sbic	g7_1
Mgut_mgv1a007180m	g7_1	Mgut	g7_1
Ddis_XP_638717	g7_1	Ddis	g7_1a
Mgut_mgv1a005471m	g7_1	Mgut	g7_1
Mlei_ML368810a	g7_1	Mlei	g7_1a
Mlei_ML05941a	g7_1	Mlei	g7_1
Cgig_10012735	g7_1	Cgig	g7_1
Ppal_EFA81042_1	g7_1	Ppal	g7_1
Mlei_ML16213a	g7_1	Mlei	g7_1
Lgig_143433	g7_1	Lgig	g7_1
Ppat_XP_001778213	g7_1	Ppat	g7_1
Aker_57510	g7_1	Aker	g7_1
Hsap_ENSP00000304360	g7_1	Hsap	g7_1a
Mlei_ML205611a	g7_1	Mlei	g7_1
Ptri_XP_002182999	g7_1	Ptri	g7_1
Esil_CBJ31821	g7_1	Esil	g7_1a
Ctel_90747	g7_1	Ctel	g7_1
Pmar_XP_002786654	g7_1	Pmar	g7_1
Dmel_FBpp0087091	g7_1	Dmel	g7_1
Ctel_118237	g7_1	Ctel	g7_1
Hmag_XP_002160254	g7_1	Hmag	g7_1a
Ddis_XP_629223	g7_1	Ddis	g7_1
Bdis_1g11010	g7_1	Bdis	g7_1
Mlei_ML13116a	g7_1	Mlei	g7_1
Atha_AT2G17900	g7_1	Atha	g7_1
Mlei_ML22756a	g7_1	Mlei	g7_1
Ocar_g9404_t1	g7_1	Ocar	g7_1a
Ctel_197951	g7_1	Ctel	g7_1a
Dmel_FBpp0087625	g7_1	Dmel	g7_1a
Spur_XP_001181205	g7_1	Spur	g7_1a
Adig_6000v123107	g7_1	Adig	g7_1
Smoe_XP_002981276	g7_1	Smoe	g7_1
Aker_53277	g7_1	Aker	g7_1
Sarc_SARC_10794	g7_2	Sarc	g7_2
Bnat_131745	g7_2	Bnat	g7_2
Bsal_BS30470	g7_2	Bsal	g7_2
Fgra_FGSG_01400	g7_2	Fgra	g7_2
Rall_5391	g7_2	Rall	g7_2
Smoe_XP_002962575	g7_2	Smoe	g7_2
Cang_123406	g7_2	Cang	g7_2
Nspp_5347_fr6	g7_2	Nspp	g7_2
Rfil_3803193_1s1f1	g7_2	Rfil	g7_2
Ehis_32_m00242	g7_2	Ehis	g7_2
Bsal_BS66035	g7_2	Bsal	g7_2
Ehux_204100	g7_2	Ehux	g7_2
Pbla_Phybl2_8439	g7_2	Pbla	g7_2
Lmaj_XP_001683692	g7_2	Lmaj	g7_2
Bsal_BS38715	g7_2	Bsal	g7_2
Aano_F0YCX0	g7_2	Aano	g7_2
Acas_g5076	g7_2	Acas	g7_2
Tgon_XP_002371618	g7_2	Tgon	g7_2
Bsal_BS15675	g7_2	Bsal	g7_2
Bsal_BS29950	g7_2	Bsal	g7_2
Cfra_3630T1	g7_2	Cfra	g7_2
Dmel_FBpp0086127	g7_2	Dmel	g7_2
Rory_11090	g7_2	Rory	g7_2
Mcir_Mucci2_113296	g7_2	Mcir	g7_2
Mver_09038	g7_2	Mver	g7_2
Ctel_101446	g7_2	Ctel	g7_2
Cang_63048	g7_2	Cang	g7_2
Ncra_1859NCU02088	g7_2	Ncra	g7_2
Rory_14281	g7_2	Rory	g7_2
Nspp_11131_fr3	g7_2	Nspp	g7_2
Ddis_XP_647409	g7_2	Ddis	g7_2
Gthe_115058	g7_2	Gthe	g7_2
Ppal_EFA80942_1	g7_2	Ppal	g7_2
Bnat_135991	g7_2	Bnat	g7_2
Smoe_XP_002993931	g7_2	Smoe	g7_2
Ehux_116679	g7_2	Ehux	g7_2
Ehux_434670	g7_2	Ehux	g7_2
Bsal_BS38710	g7_2	Bsal	g7_2
Umar_257941	g7_2	Umar	g7_2
Mlei_ML003211a	g7_2	Mlei	g7_2
Tcru_XP_813739	g7_2	Tcru	g7_2
Acas_g9771	g7_2	Acas	g7_2
Umay_XP_756905	g7_2	Umay	g7_2
Cele_C07A9_7a	g7_2	Cele	g7_2
Bsal_BS83695	g7_2	Bsal	g7_2
Amac_06340	g7_2	Amac	g7_2
Gthe_104225	g7_2	Gthe	g7_2
Ehis_175_m00101	g7_2	Ehis	g7_2
Ehux_367482	g7_2	Ehux	g7_2
Lmaj_XP_001681117	g7_2	Lmaj	g7_2
Ptri_XP_002179146	g7_2	Ptri	g7_2
Ccin_CC1G_07120	g7_2	Ccin	g7_2
Cpar_6433Contig37665	g7_2	Cpar	g7_2
Ppat_XP_001754318	g7_2	Ppat	g7_2
Aker_27813	g7_2	Aker	g7_2
Ehis_293_m00061	g7_2	Ehis	g7_2
Dmel_FBpp0074807	g7_2	Dmel	g7_2
Ppat_XP_001772391	g7_2	Ppat	g7_2
Ehux_215475	g7_2	Ehux	g7_2
Gthe_141117	g7_2	Gthe	g7_2
Ihof_6020	g7_2	Ihof	g7_2
Tcru_XP_819967	g7_2	Tcru	g7_2
Pmar_XP_002771602	g7_2	Pmar	g7_2
Ddis_XP_629629	g7_2	Ddis	g7_2
Vcar_XP_002956564	g7_2	Vcar	g7_2
Apar_comp19133_c0_seq1_fr5	g7_2	Apar	g7_2
Spom_NP_588361_1	g7_2	Spom	g7_2
Nspp_5246_fr2	g7_3	Nspp	g7_3
Nspp_5247_fr1	g7_3	Nspp	g7_3
Ddis_XP_629340	g7_3	Ddis	g7_3
Gthe_138770	g7_3	Gthe	g7_3
Dmel_FBpp0085358	g7_3	Dmel	g7_3
Tgon_XP_002367068	g7_3	Tgon	g7_3
Bsal_BS06595	g7_3	Bsal	g7_3
Cang_345912	g7_3	Cang	g7_3
Cowc_CAOG_08663	g7_3	Cowc	g7_3
Esil_CBN75038	g7_3	Esil	g7_3
Cvar_EFN52201	g7_3	Cvar	g7_3
Pinf_XP_002901357	g7_3	Pinf	g7_3
Aker_54125	g7_3	Aker	g7_3
Aker_60563	g7_3	Aker	g7_3
Ppal_EFA86539_1	g7_3	Ppal	g7_3
Ehux_207807	g7_3	Ehux	g7_3
Pinf_XP_002901710	g7_3	Pinf	g7_3
Mpus_Micpu209945	g7_3	Mpus	g7_3
Scil_46955	g7_3	Scil	g7_3
Mpus_Micpu50143	g7_3	Mpus	g7_3
Ehux_228606	g7_3	Ehux	g7_3
Gthe_120234	g7_3	Gthe	g7_3
Gthe_120372	g7_3	Gthe	g7_3
Tcru_XP_807159	g7_4	Tcru	g7_4
Acas_g4479	g7_4	Acas	g7_4
Spun_SPPG_04849	g7_4	Spun	g7_4
Sros_PTSG_06889	g7_4	Sros	g7_4
Tgon_XP_002365375	g7_4	Tgon	g7_4
Pbla_Phybl2_182546	g7_4	Pbla	g7_4
Tcru_XP_808430	g7_4	Tcru	g7_4
Esil_CBN74163	g7_4	Esil	g7_4
Umar_257427	g7_4	Umar	g7_4
Mbre_XP_001746892	g7_4	Mbre	g7_4
Bden_Batde5_90401	g7_4	Bden	g7_4
Ddis_XP_646203	g7_4	Ddis	g7_4
Rory_3197	g7_4	Rory	g7_4
Cpar_15254Contig9229	g7_4	Cpar	g7_4
Rall_1996	g7_4	Rall	g7_4
Lmaj_XP_001683417	g7_4	Lmaj	g7_4
Ddis_XP_002649106	g7_4	Ddis	g7_4
Ccin_CC1G_07286	g7_4	Ccin	g7_4
Ngru_XP_002670329	g7_4	Ngru	g7_4
Mcir_Mucci2_106522	g7_4	Mcir	g7_4
Gpro_156978	g7_4	Gpro	g7_4
Crev_44617	g7_4	Crev	g7_4
Ehux_452240	g7_5	Ehux	g7_5
Clim_g3916	g7_5	Clim	g7_5
Aker_45975	g7_5	Aker	g7_5
Crei_XP_001689919	g7_5	Crei	g7_5
Amac_09124	g7_5	Amac	g7_5
Cang_50545	g7_5	Cang	g7_5
Esil_CBN79949	g7_5	Esil	g7_5
Cvar_EFN53133	g7_5	Cvar	g7_5
Tcru_XP_802331	g7_5	Tcru	g7_5
Gpro_53695	g7_5	Gpro	g7_5
Aano_F0Y597	g7_5	Aano	g7_5
Ehux_120890	g7_5	Ehux	g7_5
Acas_g4936	g7_5	Acas	g7_5
Vcar_XP_002956692	g7_5	Vcar	g7_5
Sros_PTSG_01403	g7_5	Sros	g7_5
Cang_73015	g7_5	Cang	g7_5
Clim_g4632	g7_6	Clim	g7_6
Otau_XP_003078978	g7_6	Otau	g7_6
Mvib_comp8761_c1_seq1_fr5	g7_6	Mvib	g7_6
Mpus_Micpu192562	g7_6	Mpus	g7_6
Ngad_06548	g7_6	Ngad	g7_6
Pmar_XP_002780642	g7_6	Pmar	g7_6
Nspp_9529_fr1	g7_6	Nspp	g7_6
Mpus_Micpu155043	g7_6	Mpus	g7_6
Ehux_449623	g7_6	Ehux	g7_6
Pfal_Q8IIL1_Q8IIL1	g7_7	Pfal	g7_7
Pfal_Q8IDE8_Q8IDE8	g7_7	Pfal	g7_7
Ncra_7768NCU08790	g7_7	Ncra	g7_7
Cowc_CAOG_00050	g7_7	Cowc	g7_7
Ncra_2647NCU02962	g7_7	Ncra	g7_7
Acas_g7878	g7_7	Acas	g7_7
Pmar_XP_002778734	g7_7	Pmar	g7_7
Tgon_XP_002370918	g7_7	Tgon	g7_7
Sagg_79832	g7_7	Sagg	g7_7
Acas_g7538	g7_7	Acas	g7_7
Mvib_comp11698_c0_seq1_fr6	g7_7	Mvib	g7_7
Lmaj_XP_001686198	g7_8	Lmaj	g7_8
Bsal_BS45760	g7_8	Bsal	g7_8
Clim_g5415	g7_8	Clim	g7_8
Mbre_XP_001749562	g7_8	Mbre	g7_8
Mpus_Micpu59996	g7_8	Mpus	g7_8
Apar_comp4722_c0_seq1_fr4	g7_8	Apar	g7_8
Tcru_XP_811494	g7_8	Tcru	g7_8
Tgon_XP_002368273	g7_8	Tgon	g7_8
Sarc_SARC_01991	g7_8	Sarc	g7_8
Mpus_Micpu58542	g7_8	Mpus	g7_8
Tcru_XP_821025	g7_8	Tcru	g7_8
Vcar_XP_002948967	g7_9	Vcar	g7_9
Vcar_XP_002948876	g7_9	Vcar	g7_9
Crei_XP_001693810	g7_9	Crei	g7_9
Ehux_454711	g7_9	Ehux	g7_9
Ehux_193798	g7_9	Ehux	g7_9
Pbla_Phybl2_188395	g8_0	Pbla	g8_0abcd
