node	og	cluster	og_cluster
Anomin_Anomin_AMIN010945-RA	OG0000280	0	OG0000280_0
Anosin_Anosin_ASIS001581-RA	OG0000280	0	OG0000280_0
Anosin_Anosin_ASIS001982-RA	OG0000280		OG0000280_nan
Anosin_Anosin_ASIS014091-RA	OG0000280	0	OG0000280_0
Anoste_Anoste_ASTEI06327-RA	OG0000280	0	OG0000280_0
Anoalb_Anoalb_AALB005101-RA	OG0000281		OG0000281_nan
Anoalb_Anoalb_AALB005104-RA	OG0000281	0	OG0000281_0
Anoatr_Anoatr_AATE013695-RA	OG0000281	1	OG0000281_1
Anoatr_Anoatr_AATE019729-RA	OG0000281	0	OG0000281_0
Anochr_Anochr_ACHR008934-RA	OG0000281	0	OG0000281_0
Anocul_Anocul_ACUA010120-RA	OG0000281	0	OG0000281_0
Anocul_Anocul_ACUA017006-RA	OG0000281		OG0000281_nan
Anocul_Anocul_ACUA028210-RA	OG0000281	1	OG0000281_1
Anodar_Anodar_ADAC002293-RA	OG0000281		OG0000281_nan
Anodar_Anodar_ADAC002294-RA	OG0000281	0	OG0000281_0
Anodir_Anodir_ADIR008679-RA	OG0000281	1	OG0000281_1
Anodir_Anodir_ADIR008682-RA	OG0000281	0	OG0000281_0
Anoepi_Anoepi_AEPI008392-RA	OG0000281	0	OG0000281_0
Anoepi_Anoepi_AEPI008396-RA	OG0000281	1	OG0000281_1
Anofar_Anofar_AFAF003944-RA	OG0000281	1	OG0000281_1
Anofar_Anofar_AFAF013221-RA	OG0000281	0	OG0000281_0
Anofun_Anofun_AFUN007668-RA	OG0000281	0	OG0000281_0
Anofun_Anofun_AFUN007670-RA	OG0000281	1	OG0000281_1
Anogam_Anogam_AGAP005498-RC	OG0000281	1	OG0000281_1
Anogam_Anogam_AGAP005504-RA	OG0000281	0	OG0000281_0
Anomac_Anomac_AMAM006316-RA	OG0000281		OG0000281_nan
Anomac_Anomac_AMAM010502-RA	OG0000281	1	OG0000281_1
Anomin_Anomin_AMIN010825-RA	OG0000281	1	OG0000281_1
Anomin_Anomin_AMIN010828-RA	OG0000281	0	OG0000281_0
Anosin_Anosin_ASIS001112-RA	OG0000281	1	OG0000281_1
Anosin_Anosin_ASIS002193-RA	OG0000281	1	OG0000281_1
Anoste_Anoste_ASTEI02106-RA	OG0000281	1	OG0000281_1
Anoste_Anoste_ASTEI02110-RA	OG0000281	0	OG0000281_0
Anoalb_Anoalb_AALB005480-RA	OG0000282	0	OG0000282_0
Anoatr_Anoatr_AATE002081-RA	OG0000282	0	OG0000282_0
Anoatr_Anoatr_AATE011818-RA	OG0000282	0	OG0000282_0
Anoatr_Anoatr_AATE012295-RA	OG0000282	0	OG0000282_0
Anochr_Anochr_ACHR002120-RA	OG0000282	0	OG0000282_0
Anochr_Anochr_ACHR002121-RA	OG0000282	0	OG0000282_0
Anocul_Anocul_ACUA021814-RA	OG0000282	0	OG0000282_0
Anocul_Anocul_ACUA026762-RA	OG0000282	0	OG0000282_0
Anodar_Anodar_ADAC006657-RA	OG0000282	0	OG0000282_0
Anodar_Anodar_ADAC006660-RA	OG0000282	0	OG0000282_0
Anodir_Anodir_ADIR008193-RA	OG0000282	0	OG0000282_0
Anoepi_Anoepi_AEPI000925-RA	OG0000282	0	OG0000282_0
Anoepi_Anoepi_AEPI000926-RA	OG0000282	0	OG0000282_0
Anoepi_Anoepi_AEPI000927-RA	OG0000282	0	OG0000282_0
Anofar_Anofar_AFAF011147-RA	OG0000282	0	OG0000282_0
Anofar_Anofar_AFAF013740-RA	OG0000282	0	OG0000282_0
Anofun_Anofun_AFUN009765-RA	OG0000282	0	OG0000282_0
Anofun_Anofun_AFUN009766-RA	OG0000282	0	OG0000282_0
Anogam_Anogam_AGAP007314-RA	OG0000282	0	OG0000282_0
Anogam_Anogam_AGAP007315-RA	OG0000282	0	OG0000282_0
Anogam_Anogam_AGAP007316-RA	OG0000282	0	OG0000282_0
Anomac_Anomac_AMAM021116-RA	OG0000282	0	OG0000282_0
Anomin_Anomin_AMIN010548-RA	OG0000282	0	OG0000282_0
Anomin_Anomin_AMIN010549-RA	OG0000282	0	OG0000282_0
Anosin_Anosin_ASIS002324-RA	OG0000282	0	OG0000282_0
Anosin_Anosin_ASIS009225-RA	OG0000282	0	OG0000282_0
Anoste_Anoste_ASTEI01286-RA	OG0000282	0	OG0000282_0
Anoste_Anoste_ASTEI01287-RA	OG0000282	0	OG0000282_0
Anoalb_Anoalb_AALB015552-RA	OG0000283	0	OG0000283_0
Anoalb_Anoalb_AALB015553-RA	OG0000283		OG0000283_nan
Anoatr_Anoatr_AATE014445-RA	OG0000283	1	OG0000283_1
Anoatr_Anoatr_AATE015154-RA	OG0000283	0	OG0000283_0
Anochr_Anochr_ACHR008376-RA	OG0000283	0	OG0000283_0
Anocul_Anocul_ACUA003989-RA	OG0000283	0	OG0000283_0
Anodar_Anodar_ADAC003150-RA	OG0000283		OG0000283_nan
Anodar_Anodar_ADAC003151-RA	OG0000283	0	OG0000283_0
Anodir_Anodir_ADIR006897-RA	OG0000283	0	OG0000283_0
Anodir_Anodir_ADIR006899-RA	OG0000283	1	OG0000283_1
Anoepi_Anoepi_AEPI006443-RA	OG0000283	0	OG0000283_0
Anoepi_Anoepi_AEPI015102-RA	OG0000283	1	OG0000283_1
Anofar_Anofar_AFAF013867-RA	OG0000283	0	OG0000283_0
Anofun_Anofun_AFUN004884-RA	OG0000283	0	OG0000283_0
Anofun_Anofun_AFUN015909-RA	OG0000283	1	OG0000283_1
Anogam_Anogam_AGAP005656-RA	OG0000283	0	OG0000283_0
Anogam_Anogam_AGAP005657-RA	OG0000283	1	OG0000283_1
Anogam_Anogam_AGAP005660-RA	OG0000283	1	OG0000283_1
Anogam_Anogam_AGAP012667-RA	OG0000283	1	OG0000283_1
Anogam_Anogam_AGAP012937-RA	OG0000283	1	OG0000283_1
Anomac_Anomac_AMAM000348-RA	OG0000283	1	OG0000283_1
Anomac_Anomac_AMAM001988-RA	OG0000283	0	OG0000283_0
Anomin_Anomin_AMIN010173-RA	OG0000283	1	OG0000283_1
Anomin_Anomin_AMIN010175-RA	OG0000283	1	OG0000283_1
Anomin_Anomin_AMIN010177-RA	OG0000283	0	OG0000283_0
Anosin_Anosin_ASIS007072-RA	OG0000283	1	OG0000283_1
Anosin_Anosin_ASIS013429-RA	OG0000283	0	OG0000283_0
Anoste_Anoste_ASTEI02248-RA	OG0000283	0	OG0000283_0
Anoalb_Anoalb_AALB006010-RA	OG0000284		OG0000284_nan
Anoalb_Anoalb_AALB007034-RA	OG0000284	1	OG0000284_1
Anoatr_Anoatr_AATE018466-RA	OG0000284	0	OG0000284_0
Anochr_Anochr_ACHR000792-RA	OG0000284	1	OG0000284_1
Anochr_Anochr_ACHR005807-RA	OG0000284	0	OG0000284_0
Anocul_Anocul_ACUA001831-RA	OG0000284	0	OG0000284_0
Anocul_Anocul_ACUA015252-RA	OG0000284	1	OG0000284_1
Anocul_Anocul_ACUA027485-RA	OG0000284	1	OG0000284_1
Anodar_Anodar_ADAC009024-RA	OG0000284	1	OG0000284_1
Anodar_Anodar_ADAC009164-RA	OG0000284		OG0000284_nan
Anodir_Anodir_ADIR001796-RA	OG0000284	1	OG0000284_1
Anodir_Anodir_ADIR003615-RA	OG0000284	0	OG0000284_0
Anoepi_Anoepi_AEPI000080-RA	OG0000284	1	OG0000284_1
Anoepi_Anoepi_AEPI005485-RA	OG0000284	0	OG0000284_0
Anofar_Anofar_AFAF018206-RA	OG0000284	0	OG0000284_0
Anofar_Anofar_AFAF019623-RA	OG0000284	1	OG0000284_1
Anofun_Anofun_AFUN002766-RA	OG0000284	0	OG0000284_0
Anofun_Anofun_AFUN009555-RA	OG0000284	1	OG0000284_1
Anogam_Anogam_AGAP006770-RA	OG0000284	0	OG0000284_0
Anogam_Anogam_AGAP011180-RA	OG0000284	1	OG0000284_1
Anomac_Anomac_AMAM021790-RA	OG0000284	0	OG0000284_0
Anomac_Anomac_AMAM023184-RA	OG0000284	1	OG0000284_1
Anomin_Anomin_AMIN008404-RA	OG0000284	1	OG0000284_1
Anomin_Anomin_AMIN010071-RA	OG0000284	0	OG0000284_0
Anosin_Anosin_ASIS019277-RA	OG0000284	1	OG0000284_1
Anosin_Anosin_ASIS021641-RA	OG0000284	0	OG0000284_0
Anoste_Anoste_ASTEI08620-RA	OG0000284	0	OG0000284_0
Anoste_Anoste_ASTEI10486-RA	OG0000284	1	OG0000284_1
Anoalb_Anoalb_AALB007475-RA	OG0000285	0	OG0000285_0
Anoalb_Anoalb_AALB009794-RA	OG0000285		OG0000285_nan
Anoatr_Anoatr_AATE008470-RA	OG0000285	0	OG0000285_0
Anochr_Anochr_ACHR001710-RA	OG0000285	0	OG0000285_0
Anocul_Anocul_ACUA008285-RA	OG0000285	0	OG0000285_0
Anocul_Anocul_ACUA022768-RA	OG0000285	0	OG0000285_0
Anodar_Anodar_ADAC003949-RA	OG0000285	0	OG0000285_0
Anodir_Anodir_ADIR001841-RA	OG0000285	0	OG0000285_0
Anodir_Anodir_ADIR001852-RA	OG0000285	0	OG0000285_0
Anodir_Anodir_ADIR009159-RA	OG0000285	0	OG0000285_0
Anoepi_Anoepi_AEPI004525-RA	OG0000285	0	OG0000285_0
Anoepi_Anoepi_AEPI011261-RA	OG0000285	0	OG0000285_0
Anofar_Anofar_AFAF005434-RA	OG0000285	0	OG0000285_0
Anofar_Anofar_AFAF017550-RA	OG0000285	0	OG0000285_0
Anofun_Anofun_AFUN001018-RA	OG0000285	0	OG0000285_0
Anofun_Anofun_AFUN010981-RA	OG0000285	0	OG0000285_0
Anogam_Anogam_AGAP004760-RA	OG0000285	0	OG0000285_0
Anogam_Anogam_AGAP011696-RA	OG0000285	0	OG0000285_0
Anogam_Anogam_AGAP011698-RA	OG0000285	0	OG0000285_0
Anomac_Anomac_AMAM001758-RA	OG0000285	0	OG0000285_0
Anomac_Anomac_AMAM009791-RA	OG0000285	0	OG0000285_0
Anomac_Anomac_AMAM011435-RA	OG0000285	0	OG0000285_0
Anomin_Anomin_AMIN008100-RA	OG0000285	0	OG0000285_0
Anomin_Anomin_AMIN008763-RA	OG0000285	0	OG0000285_0
Anosin_Anosin_ASIS002818-RA	OG0000285	0	OG0000285_0
Anoste_Anoste_ASTEI08116-RA	OG0000285	0	OG0000285_0
Anoste_Anoste_ASTEI08581-RA	OG0000285	0	OG0000285_0
Anoste_Anoste_ASTEI11386-RA	OG0000285	0	OG0000285_0
Anoalb_Anoalb_AALB015884-RA	OG0000286		OG0000286_nan
Anoalb_Anoalb_AALB015924-RA	OG0000286	1	OG0000286_1
Anoatr_Anoatr_AATE006295-RA	OG0000286	1	OG0000286_1
Anoatr_Anoatr_AATE009557-RA	OG0000286		OG0000286_nan
Anochr_Anochr_ACHR002449-RA	OG0000286		OG0000286_nan
Anochr_Anochr_ACHR005744-RA	OG0000286		OG0000286_nan
Anochr_Anochr_ACHR009651-RA	OG0000286	1	OG0000286_1
Anocul_Anocul_ACUA003096-RA	OG0000286	1	OG0000286_1
Anocul_Anocul_ACUA022946-RA	OG0000286	0	OG0000286_0
Anodar_Anodar_ADAC005653-RA	OG0000286	1	OG0000286_1
Anodar_Anodar_ADAC011121-RA	OG0000286		OG0000286_nan
Anodir_Anodir_ADIR002282-RA	OG0000286	1	OG0000286_1
Anodir_Anodir_ADIR009590-RA	OG0000286	2	OG0000286_2
Anoepi_Anoepi_AEPI000744-RA	OG0000286	1	OG0000286_1
Anoepi_Anoepi_AEPI002026-RA	OG0000286		OG0000286_nan
Anofar_Anofar_AFAF003900-RA	OG0000286	1	OG0000286_1
Anofar_Anofar_AFAF016330-RA	OG0000286	2	OG0000286_2
Anofun_Anofun_AFUN003189-RA	OG0000286	1	OG0000286_1
Anofun_Anofun_AFUN016149-RA	OG0000286	0	OG0000286_0
Anogam_Anogam_AGAP011402-RA	OG0000286	2	OG0000286_2
Anogam_Anogam_AGAP012111-RA	OG0000286	1	OG0000286_1
Anomac_Anomac_AMAM020982-RA	OG0000286	0	OG0000286_0
Anomin_Anomin_AMIN008277-RA	OG0000286	1	OG0000286_1
Anomin_Anomin_AMIN009328-RA	OG0000286	0	OG0000286_0
Anosin_Anosin_ASIS008879-RA	OG0000286	1	OG0000286_1
Anosin_Anosin_ASIS024415-RA	OG0000286		OG0000286_nan
Anoste_Anoste_ASTEI06071-RA	OG0000286	1	OG0000286_1
Anoste_Anoste_ASTEI06431-RA	OG0000286	0	OG0000286_0
Anoalb_Anoalb_AALB010744-RA	OG0000287		OG0000287_nan
Anoalb_Anoalb_AALB010746-RA	OG0000287	1	OG0000287_1
Anoatr_Anoatr_AATE004604-RA	OG0000287	0	OG0000287_0
Anoatr_Anoatr_AATE016827-RA	OG0000287	1	OG0000287_1
Anocul_Anocul_ACUA007780-RA	OG0000287	0	OG0000287_0
Anocul_Anocul_ACUA007803-RA	OG0000287	1	OG0000287_1
Anodar_Anodar_ADAC002967-RA	OG0000287	1	OG0000287_1
Anodar_Anodar_ADAC003179-RA	OG0000287		OG0000287_nan
Anodir_Anodir_ADIR010754-RA	OG0000287	1	OG0000287_1
Anodir_Anodir_ADIR010756-RA	OG0000287	0	OG0000287_0
Anoepi_Anoepi_AEPI002122-RA	OG0000287	0	OG0000287_0
Anoepi_Anoepi_AEPI002123-RA	OG0000287	1	OG0000287_1
Anofar_Anofar_AFAF008243-RA	OG0000287	1	OG0000287_1
Anofar_Anofar_AFAF008244-RA	OG0000287	0	OG0000287_0
Anofun_Anofun_AFUN007203-RA	OG0000287	0	OG0000287_0
Anofun_Anofun_AFUN007204-RA	OG0000287	1	OG0000287_1
Anogam_Anogam_AGAP011094-RA	OG0000287	0	OG0000287_0
Anogam_Anogam_AGAP011095-RA	OG0000287	1	OG0000287_1
Anomac_Anomac_AMAM007505-RA	OG0000287	1	OG0000287_1
Anomac_Anomac_AMAM008356-RA	OG0000287	1	OG0000287_1
Anomac_Anomac_AMAM008358-RA	OG0000287	0	OG0000287_0
Anomac_Anomac_AMAM015080-RA	OG0000287	1	OG0000287_1
Anomin_Anomin_AMIN008498-RA	OG0000287	1	OG0000287_1
Anomin_Anomin_AMIN008499-RA	OG0000287	0	OG0000287_0
Anosin_Anosin_ASIS015714-RA	OG0000287	1	OG0000287_1
Anosin_Anosin_ASIS016468-RA	OG0000287	0	OG0000287_0
Anoste_Anoste_ASTEI05593-RA	OG0000287	0	OG0000287_0
Anoste_Anoste_ASTEI05594-RA	OG0000287	1	OG0000287_1
Anoalb_Anoalb_AALB007073-RA	OG0000288		OG0000288_nan
Anoalb_Anoalb_AALB007076-RA	OG0000288	0	OG0000288_0
Anoalb_Anoalb_AALB007558-RA	OG0000288		OG0000288_nan
Anoatr_Anoatr_AATE004463-RA	OG0000288	0	OG0000288_0
Anoatr_Anoatr_AATE016269-RA	OG0000288	0	OG0000288_0
Anochr_Anochr_ACHR003278-RA	OG0000288	0	OG0000288_0
Anocul_Anocul_ACUA001397-RA	OG0000288	0	OG0000288_0
Anocul_Anocul_ACUA002452-RA	OG0000288	0	OG0000288_0
Anodar_Anodar_ADAC006366-RA	OG0000288	0	OG0000288_0
Anodir_Anodir_ADIR001878-RA	OG0000288	0	OG0000288_0
Anoepi_Anoepi_AEPI000853-RA	OG0000288	0	OG0000288_0
Anofar_Anofar_AFAF009653-RA	OG0000288	0	OG0000288_0
Anofun_Anofun_AFUN008651-RA	OG0000288	0	OG0000288_0
Anogam_Anogam_AGAP003912-RA	OG0000288	0	OG0000288_0
Anogam_Anogam_AGAP012199-RA	OG0000288	0	OG0000288_0
Anogam_Anogam_AGAP012201-RA	OG0000288	0	OG0000288_0
Anogam_Anogam_AGAP012202-RA	OG0000288	0	OG0000288_0
Anogam_Anogam_AGAP012555-RA	OG0000288	0	OG0000288_0
Anogam_Anogam_AGAP012560-RA	OG0000288	0	OG0000288_0
Anogam_Anogam_AGAP012710-RA	OG0000288	0	OG0000288_0
Anogam_Anogam_AGAP012871-RA	OG0000288	0	OG0000288_0
Anogam_Anogam_AGAP012894-RA	OG0000288	0	OG0000288_0
Anomac_Anomac_AMAM021377-RA	OG0000288	0	OG0000288_0
Anomin_Anomin_AMIN006962-RA	OG0000288	0	OG0000288_0
Anosin_Anosin_ASIS017245-RA	OG0000288	0	OG0000288_0
Anoste_Anoste_ASTEI024940-RA	OG0000288	0	OG0000288_0
Anoste_Anoste_ASTEI10805-RA	OG0000288	0	OG0000288_0
Anoste_Anoste_ASTEI11772-RA	OG0000288	0	OG0000288_0
Anoalb_Anoalb_AALB007647-RA	OG0000289		OG0000289_nan
Anoalb_Anoalb_AALB007648-RA	OG0000289	1	OG0000289_1
Anoatr_Anoatr_AATE019392-RA	OG0000289	0	OG0000289_0
Anochr_Anochr_ACHR001428-RA	OG0000289	0	OG0000289_0
Anocul_Anocul_ACUA011021-RA	OG0000289		OG0000289_nan
Anocul_Anocul_ACUA018410-RA	OG0000289	1	OG0000289_1
Anocul_Anocul_ACUA026158-RA	OG0000289	0	OG0000289_0
Anodar_Anodar_ADAC003752-RA	OG0000289	1	OG0000289_1
Anodir_Anodir_ADIR000861-RA	OG0000289	1	OG0000289_1
Anodir_Anodir_ADIR000862-RA	OG0000289	1	OG0000289_1
Anoepi_Anoepi_AEPI002056-RA	OG0000289	0	OG0000289_0
Anoepi_Anoepi_AEPI005252-RA	OG0000289	1	OG0000289_1
Anoepi_Anoepi_AEPI005253-RA	OG0000289	0	OG0000289_0
Anofar_Anofar_AFAF001947-RA	OG0000289	1	OG0000289_1
Anofun_Anofun_AFUN001665-RA	OG0000289	0	OG0000289_0
Anofun_Anofun_AFUN011590-RA	OG0000289	1	OG0000289_1
Anofun_Anofun_AFUN011591-RA	OG0000289	1	OG0000289_1
Anogam_Anogam_AGAP000591-RA	OG0000289	1	OG0000289_1
Anogam_Anogam_AGAP002069-RA	OG0000289	0	OG0000289_0
Anomac_Anomac_AMAM018276-RA	OG0000289	1	OG0000289_1
Anomac_Anomac_AMAM018341-RA	OG0000289	1	OG0000289_1
Anomac_Anomac_AMAM018609-RA	OG0000289	0	OG0000289_0
Anomin_Anomin_AMIN003376-RA	OG0000289	0	OG0000289_0
Anomin_Anomin_AMIN005195-RA	OG0000289	1	OG0000289_1
Anomin_Anomin_AMIN005196-RA	OG0000289		OG0000289_nan
Anoste_Anoste_ASTEI04453-RA	OG0000289	1	OG0000289_1
Anoste_Anoste_ASTEI04454-RA	OG0000289		OG0000289_nan
Anoste_Anoste_ASTEI05531-RA	OG0000289	0	OG0000289_0
Anoatr_Anoatr_AATE000340-RA	OG0000290	0	OG0000290_0
Anoatr_Anoatr_AATE001797-RA	OG0000290	0	OG0000290_0
Anoatr_Anoatr_AATE004896-RA	OG0000290	0	OG0000290_0
Anoatr_Anoatr_AATE005760-RA	OG0000290	0	OG0000290_0
Anoatr_Anoatr_AATE007179-RA	OG0000290	0	OG0000290_0
Anoatr_Anoatr_AATE007974-RA	OG0000290	0	OG0000290_0
Anoatr_Anoatr_AATE008069-RA	OG0000290	0	OG0000290_0
Anoatr_Anoatr_AATE011290-RA	OG0000290	0	OG0000290_0
Anoatr_Anoatr_AATE012280-RA	OG0000290		OG0000290_nan
Anoatr_Anoatr_AATE013808-RA	OG0000290	0	OG0000290_0
Anoatr_Anoatr_AATE014983-RA	OG0000290	0	OG0000290_0
Anoatr_Anoatr_AATE020916-RA	OG0000290		OG0000290_nan
Anocul_Anocul_ACUA023597-RA	OG0000290	0	OG0000290_0
Anodir_Anodir_ADIR005295-RA	OG0000290	0	OG0000290_0
Anodir_Anodir_ADIR006757-RA	OG0000290	0	OG0000290_0
Anoepi_Anoepi_AEPI010624-RA	OG0000290	0	OG0000290_0
Anofar_Anofar_AFAF004946-RA	OG0000290	0	OG0000290_0
Anofar_Anofar_AFAF006632-RA	OG0000290	0	OG0000290_0
Anofar_Anofar_AFAF008103-RA	OG0000290	0	OG0000290_0
Anofar_Anofar_AFAF011818-RA	OG0000290	0	OG0000290_0
Anofar_Anofar_AFAF012319-RA	OG0000290	0	OG0000290_0
Anofar_Anofar_AFAF015554-RA	OG0000290	0	OG0000290_0
Anofar_Anofar_AFAF015924-RA	OG0000290	0	OG0000290_0
Anofar_Anofar_AFAF016141-RA	OG0000290	0	OG0000290_0
Anofar_Anofar_AFAF019650-RA	OG0000290	0	OG0000290_0
Anofun_Anofun_AFUN007120-RA	OG0000290	0	OG0000290_0
Anomin_Anomin_AMIN014004-RA	OG0000290	0	OG0000290_0
Anosin_Anosin_ASIS008512-RA	OG0000290	0	OG0000290_0
Anoalb_Anoalb_AALB007884-RA	OG0000291		OG0000291_nan
Anoalb_Anoalb_AALB007888-RA	OG0000291	1	OG0000291_1
Anoatr_Anoatr_AATE016752-RA	OG0000291	1	OG0000291_1
Anoatr_Anoatr_AATE019607-RA	OG0000291	0	OG0000291_0
Anochr_Anochr_ACHR000694-RA	OG0000291	0	OG0000291_0
Anochr_Anochr_ACHR006248-RA	OG0000291	1	OG0000291_1
Anocul_Anocul_ACUA019060-RA	OG0000291	0	OG0000291_0
Anocul_Anocul_ACUA027598-RA	OG0000291	1	OG0000291_1
Anodar_Anodar_ADAC007106-RA	OG0000291	1	OG0000291_1
Anodar_Anodar_ADAC008735-RA	OG0000291		OG0000291_nan
Anodir_Anodir_ADIR004053-RA	OG0000291	0	OG0000291_0
Anodir_Anodir_ADIR004057-RA	OG0000291	1	OG0000291_1
Anoepi_Anoepi_AEPI007334-RA	OG0000291	0	OG0000291_0
Anoepi_Anoepi_AEPI007337-RA	OG0000291	1	OG0000291_1
Anofar_Anofar_AFAF003706-RA	OG0000291	1	OG0000291_1
Anofar_Anofar_AFAF019844-RA	OG0000291	0	OG0000291_0
Anofun_Anofun_AFUN003127-RA	OG0000291	0	OG0000291_0
Anofun_Anofun_AFUN003130-RA	OG0000291	1	OG0000291_1
Anogam_Anogam_AGAP010242-RA	OG0000291	0	OG0000291_0
Anogam_Anogam_AGAP010245-RA	OG0000291	1	OG0000291_1
Anomac_Anomac_AMAM003459-RA	OG0000291	1	OG0000291_1
Anomac_Anomac_AMAM014550-RA	OG0000291	0	OG0000291_0
Anomin_Anomin_AMIN001147-RA	OG0000291	1	OG0000291_1
Anomin_Anomin_AMIN001151-RA	OG0000291	0	OG0000291_0
Anosin_Anosin_ASIS015305-RA	OG0000291	1	OG0000291_1
Anoste_Anoste_ASTEI07887-RA	OG0000291	0	OG0000291_0
Anoste_Anoste_ASTEI07889-RA	OG0000291	1	OG0000291_1
Anoalb_Anoalb_AALB001169-RA	OG0000292	0	OG0000292_0
Anoatr_Anoatr_AATE002026-RA	OG0000292	0	OG0000292_0
Anoatr_Anoatr_AATE012491-RA	OG0000292	0	OG0000292_0
Anoatr_Anoatr_AATE018396-RA	OG0000292	0	OG0000292_0
Anochr_Anochr_ACHR002981-RA	OG0000292	0	OG0000292_0
Anocul_Anocul_ACUA002950-RA	OG0000292	0	OG0000292_0
Anocul_Anocul_ACUA025052-RA	OG0000292	0	OG0000292_0
Anocul_Anocul_ACUA025972-RA	OG0000292	0	OG0000292_0
Anodar_Anodar_ADAC000284-RA	OG0000292	0	OG0000292_0
Anodir_Anodir_ADIR004880-RA	OG0000292	0	OG0000292_0
Anoepi_Anoepi_AEPI002166-RA	OG0000292	0	OG0000292_0
Anofar_Anofar_AFAF005686-RA	OG0000292	0	OG0000292_0
Anofar_Anofar_AFAF011163-RA	OG0000292	0	OG0000292_0
Anofar_Anofar_AFAF013042-RA	OG0000292	0	OG0000292_0
Anofun_Anofun_AFUN003104-RA	OG0000292	0	OG0000292_0
Anofun_Anofun_AFUN003106-RA	OG0000292	0	OG0000292_0
Anogam_Anogam_AGAP008795-RA	OG0000292	0	OG0000292_0
Anogam_Anogam_AGAP008796-RA	OG0000292	0	OG0000292_0
Anogam_Anogam_AGAP028220-RA	OG0000292	0	OG0000292_0
Anomac_Anomac_AMAM010690-RA	OG0000292	0	OG0000292_0
Anomac_Anomac_AMAM013494-RA	OG0000292	0	OG0000292_0
Anomin_Anomin_AMIN001432-RA	OG0000292	0	OG0000292_0
Anomin_Anomin_AMIN001434-RA	OG0000292	0	OG0000292_0
Anosin_Anosin_ASIS004993-RA	OG0000292	0	OG0000292_0
Anosin_Anosin_ASIS007807-RA	OG0000292	0	OG0000292_0
Anosin_Anosin_ASIS017213-RA	OG0000292	0	OG0000292_0
Anoste_Anoste_ASTEI04760-RA	OG0000292	0	OG0000292_0
Anoalb_Anoalb_AALB000073-RA	OG0000293		OG0000293_nan
Anoalb_Anoalb_AALB007632-RA	OG0000293	0	OG0000293_0
Anoatr_Anoatr_AATE005495-RA	OG0000293	1	OG0000293_1
Anoatr_Anoatr_AATE020408-RA	OG0000293	0	OG0000293_0
Anochr_Anochr_ACHR005743-RA	OG0000293	1	OG0000293_1
Anochr_Anochr_ACHR009740-RA	OG0000293	0	OG0000293_0
Anocul_Anocul_ACUA000819-RA	OG0000293	0	OG0000293_0
Anocul_Anocul_ACUA019045-RA	OG0000293	1	OG0000293_1
Anocul_Anocul_ACUA026481-RA	OG0000293	0	OG0000293_0
Anodar_Anodar_ADAC000560-RA	OG0000293	0	OG0000293_0
Anodir_Anodir_ADIR000914-RA	OG0000293	0	OG0000293_0
Anodir_Anodir_ADIR010909-RA	OG0000293		OG0000293_nan
Anoepi_Anoepi_AEPI001022-RA	OG0000293	0	OG0000293_0
Anoepi_Anoepi_AEPI002518-RA	OG0000293	1	OG0000293_1
Anofar_Anofar_AFAF010800-RA	OG0000293	0	OG0000293_0
Anofun_Anofun_AFUN005582-RA	OG0000293	0	OG0000293_0
Anofun_Anofun_AFUN006660-RA	OG0000293	1	OG0000293_1
Anogam_Anogam_AGAP000962-RA	OG0000293	0	OG0000293_0
Anogam_Anogam_AGAP008588-RA	OG0000293		OG0000293_nan
Anomac_Anomac_AMAM017642-RA	OG0000293	0	OG0000293_0
Anomin_Anomin_AMIN005120-RA	OG0000293	0	OG0000293_0
Anomin_Anomin_AMIN009154-RA	OG0000293	1	OG0000293_1
Anosin_Anosin_ASIS012168-RA	OG0000293	0	OG0000293_0
Anosin_Anosin_ASIS016220-RA	OG0000293	1	OG0000293_1
Anoste_Anoste_ASTEI03586-RA	OG0000293	0	OG0000293_0
Anoste_Anoste_ASTEI10476-RA	OG0000293	1	OG0000293_1
Anoste_Anoste_ASTEI10477-RA	OG0000293	1	OG0000293_1
Anoalb_Anoalb_AALB014154-RA	OG0000294	0	OG0000294_0
Anoalb_Anoalb_AALB015938-RA	OG0000294		OG0000294_nan
Anoatr_Anoatr_AATE000910-RA	OG0000294	0	OG0000294_0
Anochr_Anochr_ACHR014946-RA	OG0000294	0	OG0000294_0
Anocul_Anocul_ACUA013857-RA	OG0000294	0	OG0000294_0
Anocul_Anocul_ACUA021285-RA	OG0000294	0	OG0000294_0
Anodar_Anodar_ADAC006215-RA	OG0000294		OG0000294_nan
Anodar_Anodar_ADAC006534-RA	OG0000294	0	OG0000294_0
Anodar_Anodar_ADAC006536-RA	OG0000294	0	OG0000294_0
Anodar_Anodar_ADAC009123-RA	OG0000294	0	OG0000294_0
Anodar_Anodar_ADAC009204-RA	OG0000294	0	OG0000294_0
Anodar_Anodar_ADAC100490-RA	OG0000294	0	OG0000294_0
Anodir_Anodir_ADIR014498-RA	OG0000294	0	OG0000294_0
Anoepi_Anoepi_AEPI015216-RA	OG0000294	0	OG0000294_0
Anoepi_Anoepi_AEPI015222-RA	OG0000294	0	OG0000294_0
Anofar_Anofar_AFAF009155-RA	OG0000294	0	OG0000294_0
Anofar_Anofar_AFAF010643-RA	OG0000294	0	OG0000294_0
Anofar_Anofar_AFAF014322-RA	OG0000294	0	OG0000294_0
Anofar_Anofar_AFAF019144-RA	OG0000294	0	OG0000294_0
