node	cluster	sps	cluster_ref
Gthe_166263	45	Gthe	45
Sagg_28859	45	Sagg	45
Tcru_XP_810100	45	Tcru	45
Esil_CBJ33015	45	Esil	45
Pinf_XP_002896918	45	Pinf	45
Tgon_XP_002369144	45	Tgon	45
Bnat_91178	45	Bnat	45
Tpse_XP_002291548	45	Tpse	45
Falb_H696_02995T0	45	Falb	45
Acas_g11510	45	Acas	45
Lmaj_XP_003722631	45	Lmaj	45
Cpar_7835Contig39496	45	Cpar	45
Gthe_92079	45	Gthe	45
Lgig_231752	46	Lgig	46a
Amac_04063	46	Amac	46a
Nspp_10623_fr6	46	Nspp	46a
Nspp_10626_fr4	46	Nspp	46a
Sbic_06g029440	46	Sbic	46a
Hmag_XP_002160911	46	Hmag	46a
Bsal_BS55355	46	Bsal	46a
Bdis_5g22730	46	Bdis	46a
Smoe_XP_002966643	46	Smoe	46a
Cgig_10009476	46	Cgig	46a
Tadh_XP_002114620	46	Tadh	46a
Otau_XP_003083145	46	Otau	46a
Mgut_mgv1a005946m	46	Mgut	46a
Ihof_6005	46	Ihof	46a
Scil_51718	46	Scil	46a
Nspp_10624_fr6	46	Nspp	46a
Hsap_ENSP00000374152	46	Hsap	46a
Ppat_XP_001759368	46	Ppat	46a
Amac_01567	46	Amac	46a
Adig_9231v106136	46	Adig	46a
Cowc_CAOG_07464	46	Cowc	46a
Cang_44709	46	Cang	46a
Cvar_EFN50876	46	Cvar	46a
Smoe_XP_002978099	46	Smoe	46a
Ctel_159764	46	Ctel	46a
Acoe_005_00445	46	Acoe	46a
Spur_XP_784346	46	Spur	46a
Sros_PTSG_08216	46	Sros	46a
Acas_g1616	46	Acas	46a
Skow_XP_002735533	46	Skow	46a
Nvec_XP_001627062	46	Nvec	46a
Atha_AT3G21820	46	Atha	46a
Nspp_10625_fr4	46	Nspp	46a
Mpus_Micpu20125	46	Mpus	46a
Dmel_FBpp0083507	46	Dmel	46a
Tpse_XP_002295030	47	Tpse	47
Ptet_A0DC90_A0DC90	47	Ptet	47
Ptri_XP_002183467	47	Ptri	47
Bnat_47055	47	Bnat	47
Ncra_1923NCU02158	47	Ncra	47
Rfil_24771_5c	47	Rfil	47
Tthe_XP_001009518	47	Tthe	47
Gthe_147375	47	Gthe	47
Rfil_51688_4s1f1	47	Rfil	47
Tthe_XP_001021989	47	Tthe	47
Fgra_FGSG_08862	47	Fgra	47
Bnat_51539	47	Bnat	47
Ptet_A0D0I4_A0D0I4	47	Ptet	47
Acas_g7267	47	Acas	47
Aker_60871	47	Aker	47
Ptet_A0DHF9_A0DHF9	47	Ptet	47
Bnat_87809	47	Bnat	47
Tthe_XP_001008992	47	Tthe	47
Ngad_00769	47	Ngad	47
Aano_F0YNA7	47	Aano	47
Bnat_91120	47	Bnat	47
Cpar_16679Contig11180	48	Cpar	48
Acas_g11782	48	Acas	48
Ppat_XP_001758194	48	Ppat	48
Vcar_XP_002954435	48	Vcar	48
Ccin_CC1G_15023	48	Ccin	48
Smoe_XP_002960348	48	Smoe	48
Smoe_XP_002967367	48	Smoe	48
Cint_ENSCINP00000006865	48	Cint	48
Crei_XP_001694205	48	Crei	48
Vcar_XP_002950723	48	Vcar	48
Ngad_05719	48	Ngad	48
Sarc_SARC_05171	48	Sarc	48
Mvib_comp7241_c1_seq1_fr4	48	Mvib	48
Bnat_66820	48	Bnat	48
Gpro_135736	48	Gpro	48
Ptri_XP_002177555	48	Ptri	48
Cfra_1843T1	48	Cfra	48
Gthe_100566	48	Gthe	48
Ehux_227470	48	Ehux	48
Tpse_XP_002286979	49	Tpse	49
Bsal_BS36695	49	Bsal	49
Mpus_Micpu68459	50	Mpus	50
Ehux_99042	50	Ehux	50
Ehux_219861	50	Ehux	50
Amac_15442	50	Amac	50
Ehux_104217	50	Ehux	50
Ehux_213142	50	Ehux	50
Mver_05042	50	Mver	50
Ehux_465073	50	Ehux	50
Cvar_EFN59137	50	Cvar	50
Otau_XP_003084058	50	Otau	50
Ehux_209727	50	Ehux	50
Cang_120509	50	Cang	50
Ehux_97090	50	Ehux	50
Tpse_XP_002291638	50	Tpse	50
Esil_CBJ33295	50	Esil	50
Amac_06513	50	Amac	50
Ehux_210292	50	Ehux	50
Nspp_4954_fr6	50	Nspp	50
Otau_XP_003084059	50	Otau	50
Pisp_6827	50	Pisp	50
Esil_CBJ30962	50	Esil	50
Methanoregula_formicicum_505097517_3	50	Methanoregula	50
Ehux_465838	50	Ehux	50
Ehux_204488	50	Ehux	50
Esil_CBJ28193	50	Esil	50
Esil_CBN75284	50	Esil	50
Aano_F0YNW7	50	Aano	50
Crei_XP_001691756	50	Crei	50
Tpse_XP_002294128	51	Tpse	51
Pmar_XP_002786443	51	Pmar	51
Aano_F0YKM1	51	Aano	51
Bnat_134149	51	Bnat	51
Cowc_CAOG_05400	51	Cowc	51
Cowc_CAOG_04380	51	Cowc	51
Tpse_XP_002292274	51	Tpse	51
Tpse_XP_002293273	51	Tpse	51
Aker_100229	51	Aker	51
Tpse_XP_002287611	51	Tpse	51
Otau_XP_003074252	51	Otau	51
Pmar_XP_002787788	51	Pmar	51
Aano_F0YHL9	51	Aano	51
Cvar_EFN53212	51	Cvar	51
Mpus_Micpu146864	51	Mpus	51
Rfil_3735841_7s	51	Rfil	51
Tpse_XP_002294102	51	Tpse	51
Otau_XP_003078489	51	Otau	51
Sros_PTSG_04969	51	Sros	51
Bnat_72013	51	Bnat	51
Pmar_XP_002768910	52	Pmar	52
Mpus_Micpu192522	52	Mpus	52
Ptri_XP_002182882	52	Ptri	52
Cpar_29282Contig7038	52	Cpar	52
Pmar_XP_002777347	52	Pmar	52
Mver_01422	53	Mver	53
Ppat_XP_001771670	53	Ppat	53
Falb_H696_01829T0	53	Falb	53
Mcir_Mucci2_34233	53	Mcir	53
Clim_g2911	53	Clim	53
Lmaj_XP_001686591	53	Lmaj	53
Umar_257554	53	Umar	53
Crev_88476	53	Crev	53
Cpar_9156Contig43085	53	Cpar	53
Tcru_XP_803514	53	Tcru	53
Tcru_XP_809765	53	Tcru	53
Lmaj_XP_001684263	53	Lmaj	53
Ttra_AMSG_02056	53	Ttra	53
Mvib_comp10766_c1_seq1_fr4	53	Mvib	53
Cang_125716	53	Cang	53
Amac_11220	53	Amac	53
Gpro_455465	53	Gpro	53
Bsal_BS02315	53	Bsal	53
Rirr_34964	53	Rirr	53
Pisp_22950	53	Pisp	53
Falb_H696_01829T1	53	Falb	53
Pbla_Phybl2_133104	53	Pbla	53
Pinf_XP_002907011	53	Pinf	53
Cang_123522	53	Cang	53
Cele_K09F5_5	53	Cele	53
Tmel_XP_002836395	53	Tmel	53
Rory_5504	53	Rory	53
Ccor_47936	53	Ccor	53
Ncra_1713NCU01932	53	Ncra	53
Bsal_BS33470	53	Bsal	53
Cowc_CAOG_03906	53	Cowc	53
Tcru_XP_807760	53	Tcru	53
Rory_16719	53	Rory	53
Nspp_12465_fr6	53	Nspp	53
Tcru_XP_810987	53	Tcru	53
Rory_1193	53	Rory	53
Mver_11821	53	Mver	53
Fgra_FGSG_08916	53	Fgra	53
Cowc_CAOG_08491	53	Cowc	53
Mcir_Mucci2_38052	53	Mcir	53
Bsal_BS60255	54	Bsal	54
Sarc_SARC_00798	54	Sarc	54
Esil_CBJ31821	55	Esil	55
Nspp_5247_fr1	55	Nspp	55
Ehux_215475	55	Ehux	55
Smoe_XP_002962575	55	Smoe	55
Smoe_XP_002993931	55	Smoe	55
Ehux_116679	55	Ehux	55
Aker_60563	55	Aker	55
Nspp_5246_fr2	55	Nspp	55
Tgon_XP_002367068	55	Tgon	55
Cowc_CAOG_08663	55	Cowc	55
Bdis_5g10110	56	Bdis	56
Ehux_97974	56	Ehux	56
Nspp_13101_fr6	56	Nspp	56
Atha_AT1G76710	56	Atha	56
Acoe_045_00133	56	Acoe	56
Ehux_450763	56	Ehux	56
Rfil_20985_3cf1	56	Rfil	56
Ocar_g3171_t1	56	Ocar	56
Ehux_458569	56	Ehux	56
Ihof_7061	56	Ihof	56
Sbic_06g016720	56	Sbic	56
Ngad_06395	56	Ngad	56
Ehux_216151	56	Ehux	56
Apar_comp19989_c1_seq1_fr6	56	Apar	56
Aker_79755	56	Aker	56
Mbre_XP_001747378	56	Mbre	56
Sros_PTSG_09362	56	Sros	56
Mgut_mgv1a005421m	56	Mgut	56
Rfil_39362_2c	56	Rfil	56
Gthe_61291	56	Gthe	56
Ehux_108024	56	Ehux	56
Sagg_16132	56	Sagg	56
Nspp_13100_fr6	56	Nspp	56
Mver_03069	56	Mver	56
Ehux_47083	57	Ehux	57
Aano_F0XWV4	57	Aano	57
Bnat_78102	57	Bnat	57
Ehux_57610	57	Ehux	57
Mver_00548	58	Mver	58
Ddis_XP_635865	58	Ddis	58
Gpro_54135	58	Gpro	58
Ccor_78081	58	Ccor	58
Lmaj_XP_001683140	58	Lmaj	58
Mver_03338	58	Mver	58
Amac_04388	58	Amac	58
Spun_SPPG_03192	58	Spun	58
Ppal_EFA84886_1	58	Ppal	58
Acas_g1251	58	Acas	58
Dmel_FBpp0075717	58	Dmel	58
Ihof_3148	58	Ihof	58
Apar_comp19575_c0_seq1_fr6	58	Apar	58
Rirr_72238	58	Rirr	58
Gpro_135584	58	Gpro	58
Apar_comp22662_c0_seq1_fr6	58	Apar	58
Umar_220360	58	Umar	58
Tcru_XP_822054	58	Tcru	58
Cowc_CAOG_03801	58	Cowc	58
Tcru_XP_810972	58	Tcru	58
Esil_CBJ30557	59	Esil	59
Ngru_XP_002671481	59	Ngru	59
Tcru_XP_815053	59	Tcru	59
Acas_g14290	59	Acas	59
Cele_Y92H12BR_6	59	Cele	59
Bsal_BS31705	59	Bsal	59
Scil_54307	59	Scil	59
Tcru_XP_805712	59	Tcru	59
Spom_NP_588349_1	59	Spom	59
Umay_XP_756905	60	Umay	60
Umar_257941	60	Umar	60
Mver_09038	60	Mver	60
Rory_11090	60	Rory	60
Methanofollis_liminatans_490138677_1	60	Methanofollis	60
Apar_comp19133_c0_seq1_fr5	60	Apar	60
Aker_27813	60	Aker	60
Rall_5391	60	Rall	60
Pbla_Phybl2_8439	60	Pbla	60
Methanosarcina_acetivorans_499331191	60	Methanosarcina	60
Methanosarcina_mazei_499345213_19_11	60	Methanosarcina	60
Ihof_6020	60	Ihof	60
Mcir_Mucci2_113296	60	Mcir	60
Aano_F0YCX0	60	Aano	60
Ccin_CC1G_07120	60	Ccin	60
Methanoculleus_marisnigri_500169079_	60	Methanoculleus	60
Bsal_BS29950	60	Bsal	60
Spom_NP_588361_1	60	Spom	60
Methanosarcina_barkeri_499626817_12_	60	Methanosarcina	60
Ctel_101446	60	Ctel	60
Ppat_XP_001754318	60	Ppat	60
Ihof_2778	61	Ihof	61
Sarc_SARC_00017	61	Sarc	61
Apar_comp19285_c0_seq1_fr5	61	Apar	61
Tpse_XP_002292313	61	Tpse	61
Ddis_XP_642738	61	Ddis	61
Rfil_12413_15cf1	61	Rfil	61
Acas_g9840	61	Acas	61
Pisp_13055	61	Pisp	61
Tpse_XP_002292460	61	Tpse	61
Cfra_2215T1	61	Cfra	61
Sarc_SARC_03282	61	Sarc	61
Bsal_BS08375	61	Bsal	61
Mcir_Mucci2_83879	61	Mcir	61
Mver_07756	61	Mver	61
Pbla_Phybl2_146259	61	Pbla	61
Tthe_XP_001014276	61	Tthe	61
Spun_SPPG_02658	61	Spun	61
Ehux_449359	62	Ehux	62
Mpus_Micpu57921	62	Mpus	62
Umay_XP_758615	62	Umay	62
Lmaj_XP_001681739	62	Lmaj	62
Apar_comp18491_c0_seq1_fr5	62	Apar	62
Cneo_XP_569210	62	Cneo	62
Ehux_448796	62	Ehux	62
Ccin_CC1G_05287	62	Ccin	62
Tcru_XP_815712	62	Tcru	62
Bsal_BS57140	62	Bsal	62
Nspp_11197_fr2	62	Nspp	62
Tcru_XP_821968	62	Tcru	62
Aano_F0YPS7	63	Aano	63
Aano_F0YC71	63	Aano	63
Pinf_XP_002909073	63	Pinf	63
Apar_comp11096_c0_seq1_fr5	63	Apar	63
Glam_XP_001707053	63	Glam	63
Pinf_XP_002908175	63	Pinf	63
Aano_F0Y9T9	63	Aano	63
Tpse_XP_002296687	64	Tpse	64
Ngru_XP_002681273	64	Ngru	64
Gthe_148776	64	Gthe	64
Rirr_345750	64	Rirr	64
Crei_XP_001703683	64	Crei	64
Ppat_XP_001766115	65	Ppat	65
Ppat_XP_001780587	65	Ppat	65
Gthe_75734	65	Gthe	65
Atha_AT2G31650	65	Atha	65
Vcar_XP_002956071	65	Vcar	65
Ppat_XP_001767466	65	Ppat	65
Atha_AT1G05830	65	Atha	65
Smoe_XP_002982095	65	Smoe	65
Acoe_058_00150	65	Acoe	65
Mgut_mgv1a000532m	65	Mgut	65
Crei_XP_001693149	65	Crei	65
Smoe_XP_002992195	65	Smoe	65
Bdis_4g08510	65	Bdis	65
Smoe_XP_002975241	65	Smoe	65
Sbic_02g016820	65	Sbic	65
Smoe_XP_002974368	65	Smoe	65
Cvar_EFN53930	65	Cvar	65
Mvib_comp16013_c3_seq1_fr4	66	Mvib	66a
Ctel_160470	66	Ctel	66a
Cpar_14930Contig8823	66	Cpar	66a
Lgig_227153	66	Lgig	66a
Spun_SPPG_06324	66	Spun	66a
Aque_XP_003387717	66	Aque	66a
Cfra_7962T1	66	Cfra	66a
Sros_PTSG_08872	66	Sros	66a
Adig_10964v107744	66	Adig	66a
Hsap_ENSP00000386759	66	Hsap	66a
Spur_XP_003725626	66	Spur	66a
Mbre_XP_001747356	66	Mbre	66a
Skow_XP_002733567	66	Skow	66a
Tadh_XP_002110866	66	Tadh	66a
Sarc_SARC_00855	66	Sarc	66a
Nvec_XP_001635826	66	Nvec	66a
Scil_58119	66	Scil	66a
Mlei_ML09663a	66	Mlei	66a
Rall_5258	66	Rall	66a
Hmag_XP_002169363	66	Hmag	66a
Cgig_10007074	66	Cgig	66a
Cint_ENSCINP00000025949	66	Cint	66a
Nspp_14576_fr3	66	Nspp	66a
Spur_XP_783359	66	Spur	66a
Tcru_XP_820419	67	Tcru	67
Gthe_120775	67	Gthe	67
Lmaj_XP_001683158	67	Lmaj	67
Tcru_XP_810880	67	Tcru	67
Acas_g2212	68	Acas	68
Hmag_XP_002160254	68	Hmag	68a
Lgig_169490	68	Lgig	68a
Cpar_27811Contig55046	68	Cpar	68a
Ddis_XP_638717	68	Ddis	68
Ocar_g9404_t1	68	Ocar	68a
Hsap_ENSP00000304360	68	Hsap	68a
Ctel_197951	68	Ctel	68a
Skow_XP_002733823	68	Skow	68a
Ddis_XP_629223	68	Ddis	68a
Dmel_FBpp0087625	68	Dmel	68a
Cowc_CAOG_04094	68	Cowc	68a
Mlei_ML368810a	68	Mlei	68a
Spur_XP_781331	68	Spur	68a
Spur_XP_001181205	68	Spur	68a
Ppal_EFA81042_1	68	Ppal	68a
Ccor_56944	69	Ccor	69
Mver_03357	69	Mver	69
Ncra_4300NCU04825	69	Ncra	69
Bnat_144574	69	Bnat	69
Cang_150051	69	Cang	69
Mcir_Mucci2_142530	69	Mcir	69
Umay_XP_760304	69	Umay	69
Ehux_218460	69	Ehux	69
Cpar_713Contig10998	69	Cpar	69
Rfil_3729028_5s1f1	69	Rfil	69
Aker_101000	69	Aker	69
Umar_244349	69	Umar	69
Bnat_136948	69	Bnat	69
Rory_6679	69	Rory	69
Pbla_Phybl2_171920	69	Pbla	69
Clim_g2752	69	Clim	69
Bden_Batde5_22093	69	Bden	69
Otau_XP_003080081	70	Otau	70
Sarc_SARC_11016	70	Sarc	70
Otau_XP_003081944	70	Otau	70
Crei_XP_001701098	70	Crei	70
Apar_comp18887_c1_seq1_fr4	70	Apar	70
Acoe_005_00399	70	Acoe	70
Ppat_XP_001781749	70	Ppat	70
Mpus_Micpu51562	70	Mpus	70
Aker_99154	70	Aker	70
Tthe_XP_001024864	70	Tthe	70
Clim_g6588	70	Clim	70
Cfra_5212T1	70	Cfra	70
Mpus_Micpu52469	70	Mpus	70
Bdis_3g15410	70	Bdis	70
Mpus_Micpu51358	70	Mpus	70
Aker_53819	70	Aker	70
Sagg_62231	70	Sagg	70
Rfil_121409_1c	70	Rfil	70
Vcar_XP_002951499	70	Vcar	70
Sbic_07g005020	70	Sbic	70
Smoe_XP_002992504	70	Smoe	70
Ptet_A0C497_A0C497	70	Ptet	70
Atha_AT4G15180	70	Atha	70
Ptet_A0DNF5_A0DNF5	70	Ptet	70
Smoe_XP_002990183	70	Smoe	70
Ihof_9191	70	Ihof	70
Esil_CBN77807	70	Esil	70
Tthe_XP_001032856	70	Tthe	70
Ppat_XP_001770247	70	Ppat	70
Ptri_XP_002178826	70	Ptri	70
Tpse_XP_002290717	70	Tpse	70
Rfil_109858_1c	70	Rfil	70
Rfil_32637_1c	70	Rfil	70
Mgut_mgv1a000031m	70	Mgut	70
Smoe_XP_002994441	70	Smoe	70
Skow_XP_002731935	71	Skow	71bc
Hsap_ENSP00000395929	71	Hsap	71a
Spur_XP_785219	71	Spur	71bc
Hsap_ENSP00000372347	71	Hsap	71bc
Ctel_93578	71	Ctel	71bc
Cgig_10013318	71	Cgig	71bc
Hsap_ENSP00000313983	71	Hsap	71bc
Lgig_123404	71	Lgig	71bc
Nvec_XP_001635219	71	Nvec	71abc
Tadh_XP_002116791	71	Tadh	71abc
Hmag_XP_002164851	71	Hmag	71abc
Mlei_ML033625a	71	Mlei	71abc
Cint_ENSCINP00000025831	71	Cint	71abc
Lgig_192045	71	Lgig	71bc
Tpse_XP_002287161	72	Tpse	72
Ehux_99883	72	Ehux	72
Lmaj_XP_001683376	72	Lmaj	72
Tcru_XP_816776	72	Tcru	72
Tcru_XP_819478	72	Tcru	72
Tpse_XP_002297128	72	Tpse	72
Cvar_EFN51653	73	Cvar	73
Apar_comp15138_c0_seq1_fr6	73	Apar	73
Ihof_8776	73	Ihof	73
Crei_XP_001693751	73	Crei	73
Vcar_XP_002949173	73	Vcar	73
Dmel_FBpp0082406	74	Dmel	74ab
Mlei_ML41301a	74	Mlei	74b
Sarc_SARC_04312	74	Sarc	74ab
Ctel_179499	74	Ctel	74ab
Cint_ENSCINP00000025384	74	Cint	74ab
Skow_XP_002740398	74	Skow	74ab
Aque_XP_003389474	74	Aque	74ab
Sros_PTSG_07559	74	Sros	74b
Apar_comp16066_c0_seq1_fr6	74	Apar	74ab
Pyez_28201_g6931	74	Pyez	74b
Ihof_1761	74	Ihof	74ab
Acas_g11528	74	Acas	74ab
Nvec_XP_001623359	74	Nvec	74b
Scil_30598	74	Scil	74b
Tadh_XP_002112190	74	Tadh	74ab
Cfra_2688T1	74	Cfra	74ab
Hsap_ENSP00000436786	74	Hsap	74a
Hsap_ENSP00000222270	74	Hsap	74b
Ocar_g10414_t1	74	Ocar	74b
Nvec_XP_001622958	74	Nvec	74b
Hmag_XP_002161520	74	Hmag	74b
Mbre_XP_001747654	74	Mbre	74ab
Acas_g2013	74	Acas	74ab
Adig_278v118577	74	Adig	74b
Lgig_209271	74	Lgig	74a
Cgig_10008103	74	Cgig	74a
Aano_F0XYZ4	75	Aano	75
Ehux_235309	75	Ehux	75
Esil_CBN78619	75	Esil	75
Ehux_211778	75	Ehux	75
Glam_XP_001705534	75	Glam	75
Aker_62099	75	Aker	75
Aano_F0XZE1	75	Aano	75
Ehux_111657	76	Ehux	76
Ehux_220349	76	Ehux	76
Ppat_XP_001755464	76	Ppat	76
Otau_XP_003082984	76	Otau	76
Ehux_242773	76	Ehux	76
Tthe_XP_001024559	77	Tthe	77
Ccri_T00007370001	77	Ccri	77
Amac_02871	77	Amac	77
Ptet_A0CF66_A0CF66	77	Ptet	77
Cang_129315	77	Cang	77
Ccri_T00007377001	77	Ccri	77
Ptet_A0BWW9_A0BWW9	77	Ptet	77
Tthe_XP_001022224	77	Tthe	77
Ccri_T00007373001	77	Ccri	77
Ehux_363356	77	Ehux	77
Mver_03682	78	Mver	78
Rirr_178744	78	Rirr	78
Pbla_Phybl2_136385	78	Pbla	78
Mver_08333	78	Mver	78
Rory_11014	78	Rory	78
Bden_Batde5_91931	78	Bden	78
Amac_02693	78	Amac	78
Gpro_86511	78	Gpro	78
Ngad_05385	78	Ngad	78
Acas_g5506	78	Acas	78
Mcir_Mucci2_40608	78	Mcir	78
Esil_CBN74814	78	Esil	78
Amac_06329	78	Amac	78
Umar_249280	78	Umar	78
Aano_F0Y5D0	78	Aano	78
Cele_Y71H2AM_8	79	Cele	79
Gthe_121141	79	Gthe	79
Ehux_107247	79	Ehux	79
Crei_XP_001692007	79	Crei	79
Ehux_242820	79	Ehux	79
Nspp_17674_fr6	80	Nspp	80
Bnat_142128	80	Bnat	80
Bsal_BS15900	80	Bsal	80
Cpar_7249Contig38650	80	Cpar	80
Cvar_EFN58197	80	Cvar	80
Vcar_XP_002947838	80	Vcar	80
Ptri_XP_002183265	80	Ptri	80
Mver_04558	81	Mver	81
Ppal_EFA82935_1	81	Ppal	81
Mpus_Micpu156466	81	Mpus	81
Tcru_XP_819867	81	Tcru	81
Pisp_16258	81	Pisp	81
Ccin_CC1G_04780	81	Ccin	81
Spom_NP_596514_1	81	Spom	81
Mcir_Mucci2_112353	81	Mcir	81
Ddis_XP_636699	81	Ddis	81
Pbla_Phybl2_189332	81	Pbla	81
Apar_comp14767_c0_seq1_fr6	81	Apar	81
Tcru_XP_805685	81	Tcru	81
Acas_g4318	81	Acas	81
Sarc_SARC_14637	81	Sarc	81
Rory_4950	81	Rory	81
Tcru_XP_820332	81	Tcru	81
Umar_222446	81	Umar	81
Cneo_XP_569679	81	Cneo	81
Crev_80574	81	Crev	81
Cfra_1743T1	81	Cfra	81
Rirr_5517	81	Rirr	81
Pmar_XP_002773875	81	Pmar	81
Sagg_38208	81	Sagg	81
Aker_53277	82	Aker	82
Tcru_XP_813739	82	Tcru	82
Pfal_Q8IIL1_Q8IIL1	82	Pfal	82
Tgon_XP_002370918	82	Tgon	82
Ppal_EFA80047_1	82	Ppal	82
Gthe_120234	82	Gthe	82
Ehux_103292	82	Ehux	82
Scer_SCRT_04921	82	Scer	82
Lmaj_XP_001681117	82	Lmaj	82
Tcru_XP_819967	82	Tcru	82
Sagg_79832	82	Sagg	82
Pmar_XP_002778734	82	Pmar	82
Acas_g4936	82	Acas	82
Aker_57510	82	Aker	82
Cowc_CAOG_00643	83	Cowc	83
Ehux_96595	83	Ehux	83
Amac_11375	83	Amac	83
Mcir_Mucci2_107056	83	Mcir	83
Ptri_XP_002179507	83	Ptri	83
Tpse_XP_002287062	83	Tpse	83
Apar_comp20834_c2_seq1_fr5	83	Apar	83
Acas_g754	83	Acas	83
Crei_XP_001690983	83	Crei	83
Rall_2313	83	Rall	83
Spom_NP_596799_2	83	Spom	83
Rirr_36464	83	Rirr	83
Crev_41928	83	Crev	83
Tthe_XP_001009809	83	Tthe	83
Bden_Batde5_86633	83	Bden	83
Mver_08386	83	Mver	83
Bnat_129526	83	Bnat	83
Ptri_XP_002177222	83	Ptri	83
Vcar_XP_002947984	83	Vcar	83
Pisp_69739	83	Pisp	83
Rory_7153	83	Rory	83
Spun_SPPG_04331	83	Spun	83
Tpse_XP_002288295	83	Tpse	83
Amac_13838	83	Amac	83
Cang_114976	83	Cang	83
Ecun_XP_955728	84	Ecun	84
Pinf_XP_002899451	84	Pinf	84
Esil_CBJ26466	84	Esil	84
Rirr_342509	84	Rirr	84
Rfil_3385791_2s	84	Rfil	84
Sarc_SARC_14258	84	Sarc	84
Rfil_3757546_5s1f1	84	Rfil	84
Pyez_42793_g9647	84	Pyez	84
Cpar_2580Contig15015	84	Cpar	84
Ttra_AMSG_09360	84	Ttra	84
Pinf_XP_002899517	84	Pinf	84
Pisp_9162	84	Pisp	84
Cneo_XP_567801	84	Cneo	84
Scil_111041	84	Scil	84
Cmer_CMQ156C	84	Cmer	84
Scil_108301	84	Scil	84
Pyez_46867_g10259	84	Pyez	84
Pinf_XP_002899518	84	Pinf	84
Pisp_20568	84	Pisp	84
Ccin_CC1G_14984	84	Ccin	84
Tthe_XP_001017546	84	Tthe	84
Rfil_27068_8c	84	Rfil	84
Gthe_139254	84	Gthe	84
Smoe_XP_002960727	85	Smoe	85
Mgut_mgv1a005377m	85	Mgut	85
Atha_AT1G14030	85	Atha	85
Acoe_002_00689	85	Acoe	85
Sbic_02g024510	85	Sbic	85
Smoe_XP_002983944	85	Smoe	85
Bdis_4g30040	85	Bdis	85
Ppat_XP_001785817	85	Ppat	85
Gthe_134587	85	Gthe	85
Spur_XP_003724176	86	Spur	86b
Hmag_XP_002169286	86	Hmag	86ab
Hsap_ENSP00000301067	86	Hsap	86a
Spur_XP_003724175	86	Spur	86b
Cowc_CAOG_01362	86	Cowc	86ab
Spur_XP_795757	86	Spur	86b
Nspp_18097_fr5	86	Nspp	86ab
Skow_XP_002736118	86	Skow	86ab
Dmel_FBpp0070347	86	Dmel	86ab
Hsap_ENSP00000347325	86	Hsap	86b
Ctel_153177	86	Ctel	86ab
Tadh_XP_002117983	86	Tadh	86ab
Lgig_215812	86	Lgig	86ab
Ccri_T00005548001	86	Ccri	86ab
Cint_ENSCINP00000003156	86	Cint	86ab
Clim_g3288	86	Clim	86ab
Bdis_3g13430	86	Bdis	86ab
Nvec_XP_001629652	86	Nvec	86ab
Gpro_66054	86	Gpro	86ab
Cgig_10022561	86	Cgig	86ab
Mlei_ML015714a	86	Mlei	86ab
Cele_T12D8_1	86	Cele	86ab
Adig_1072v119182	86	Adig	86ab
Scil_6054	86	Scil	86ab
Nspp_21466_fr4	87	Nspp	87
Rfil_110236_1c	87	Rfil	87
Nspp_22980_fr5	87	Nspp	87
Glam_XP_001707862	87	Glam	87
Crei_XP_001701518	87	Crei	87
Tpse_XP_002293109	87	Tpse	87
Cfra_6425T1	87	Cfra	87
Vcar_XP_002953101	87	Vcar	87
Gpro_53695	88	Gpro	88
Clim_g3916	88	Clim	88
Tcru_XP_811494	88	Tcru	88
Aker_45975	88	Aker	88
Ehux_452240	88	Ehux	88
Ehux_120890	88	Ehux	88
Tcru_XP_821025	88	Tcru	88
Vcar_XP_002956692	88	Vcar	88
Esil_CBN79949	88	Esil	88
Sarc_SARC_01991	88	Sarc	88
Crei_XP_001689919	88	Crei	88
Mpus_Micpu192562	88	Mpus	88
Cvar_EFN53133	88	Cvar	88
Clim_g5415	88	Clim	88
Amac_09124	88	Amac	88
Acas_g7878	88	Acas	88
Smoe_XP_002961588	89	Smoe	89
Cpar_23305Contig38514	89	Cpar	89
Fgra_FGSG_03833	89	Fgra	89
Smoe_XP_002962081	89	Smoe	89
Smoe_XP_002971004	89	Smoe	89
Smoe_XP_002971005	89	Smoe	89
Smoe_XP_002962082	89	Smoe	89
Crei_XP_001694743	90	Crei	90
Rfil_529913_11s	90	Rfil	90
Dmel_FBpp0084636	90	Dmel	90
Pyez_36087_g8602	90	Pyez	90
Cvar_EFN59819	90	Cvar	90
Cele_T12F5_4	90	Cele	90
Bden_Batde5_90118	90	Bden	90
Bnat_85862	90	Bnat	90
Vcar_XP_002954751	90	Vcar	90
Clim_g5068	91	Clim	91
Ehux_202082	91	Ehux	91
Spun_SPPG_02720	92	Spun	92
Cele_C49F5_2	92	Cele	92
Crei_XP_001691757	92	Crei	92
Cele_Y24D9A_2	92	Cele	92
Spun_SPPG_07674	92	Spun	92
Ptet_A0D472_A0D472	92	Ptet	92
Cele_K12H6_11	92	Cele	92
Apar_comp21086_c0_seq1_fr6	92	Apar	92
Cpar_157Contig10195	92	Cpar	92
Tvag_XP_001580691	92	Tvag	92
Cele_W01C8_3	92	Cele	92
Vcar_XP_002949759	92	Vcar	92
Ptet_A0D2C2_A0D2C2	92	Ptet	92
Cele_C41G7_4	92	Cele	92
Cele_R11E3_4	92	Cele	92
Ihof_8812	92	Ihof	92
Tvag_XP_001320364	92	Tvag	92
